code;name;baseidd;region;idd;time_start;time_end;opening_date;zone;s_stat;phone;phoneext;email;addr
23;м-н Москва Мега;0000704;Центральный регион;00005550003272000;10:00;23:00;2004-12-15 00:00:00.000;UTC +03:00;Закрыт;+7-495-981-46-43;1364;rozn704@gloria-jeans.ru;г.Москва, г.Химки, Микрорайон «ИКЕА» корп.№2
356;м-н Подольск ТЦ Ашан;0001125;Центральный регион;00005550003222482;09:00;22:00;2009-12-01 00:00:00.000;UTC +03:00;Закрыт;+7-499-929-87-99;1232;rozn1125@gloria-jeans.ru;г.Подольск ул.Большая Серпуховская 45
357;м-н Москва ТЦ Пражский;0000711;Центральный регион;00005550003227961;10:00;22:00;2009-12-14 00:00:00.000;UTC +03:00;Закрыт;8(495)721-82-27;1377;rozn711@gloria-jeans.ru;г. Москва, ул. Красного Маяка .2
64;м-н Симферополь Пионерская;0000675;Украина;00005550003231624;09:00;19:00;2007-03-15 00:00:00.000;UTC +03:00;Закрыт;8(1038)0652-27-46-76;;rozn75@gloria-jeans.ru;г. Симферополь, пер. Пионерский 5
102;м-н Сергиев Посад Вознесенская;0000720;Центральный регион;00005550003234608;10:00;22:00;2007-11-20 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1268;rozn720@gloria-jeans.ru;г.Сергиев Посад, ул. Вознесенская, 32
358;м-н Волгодонск Строителей;0000616;Южный регион;00005550003234836;09:00;20:00;2009-12-31 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1987;rozn16@gloria-jeans.ru;г.Волгодонск, ул. Строителей 21
341;м-н Тюмень Республики Мельникайте;0000997;Урал;00005550003203705;10:00;20:00;2010-05-17 00:00:00.000;UTC +05:00;Закрыт;8(3452) 55-08-09;1296;rozn997@gloria-jeans.ru;г. Тюмень, ул. Республики 155/3
344;м-н Альметьевск Ленина;0001113;Поволжье;00005550003203709;10:00;21:00;2010-08-17 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1024;rozn1113@gloria-jeans.ru;г. Альметьевск, ул. Ленина 123 В
345;м-н С.-Петербург Народная;0001114;Северо-Западный регион;00005550003203710;10:00;21:00;2010-08-13 00:00:00.000;UTC +03:00;Закрыт;+7-812-407-71-72;1249;rozn1114@gloria-jeans.ru;г. Санкт-Петербург, ул. Народная 16
346;м-н Иваново ТЦ Серебряный Город;0001115;Центральный регион;00005550003203711;10:00;22:00;2010-06-11 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1087;rozn1115@gloria-jeans.ru;г. Иваново, ул. 8 Марта 32
347;м-н Казань ТЦ Детский Мир;0001116;Поволжье;00005550003203712;10:00;22:00;2010-06-28 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1913;rozn1116@gloria-jeans.ru;г. Казань, ул. Петербургская 9
348;м-н Новосибирск ТЦ Континент ТРЛ;0001117;Сибирь;00005550003203713;10:00;22:00;2010-11-06 00:00:00.000;UTC +07:00;Закрыт;+7-383-233-36-88;1555;rozn1117@gloria-jeans.ru;г. Новосибирск, ул. Троллейная 130а
349;м-н Махачкала ТЦ Гранд Плаза;0001118;Южный регион;00005550003203714;10:00;20:00;2010-08-29 00:00:00.000;UTC +03:00;Закрыт;+7-8722-55-05-08;1355;rozn1118@gloria-jeans.ru;г. Махачкала, ул. Дзержинского 17б
350;м-н Киев ТЦ Скай Молл;0001119;Украина;00005550003203715;10:00;22:00;2010-06-17 00:00:00.000;UTC +03:00;Закрыт;8-103-80-443-932-950;1318;rozn1119@gloria-jeans.ru;м. Київ, пр. Генерала Ватутіна, 2-Т
17;м-н Москва Лига;0000701;Центральный регион;00005550003207668;10:00;22:00;2004-01-28 00:00:00.000;UTC +03:00;Закрыт;+7-925-808-01-04;1363;rozn701@gloria-jeans.ru;г. Химки, Ленинградское шоссе, д.5
78;м-н Омск Провиант;0000687;Сибирь;00005550003015639;10:00;21:00;2007-07-31 00:00:00.000;UTC +06:00;Действует;8-800-500-82-82;1215;rozn87@gloria-jeans.ru;г.Омск, ул.К.Маркса, 10
69;м-н Омск Хмельницкого;0000680;Сибирь;00005550003015640;10:00;21:00;2007-04-27 00:00:00.000;UTC +06:00;Закрыт;+7-3812-36-10-10;1218;rozn80@gloria-jeans.ru; г.Омск, ул. Богдана Хмельницкого 214
188;м-н Владивосток Золотой Рог;0000816;Дальний Восток;00005550003015641;09:00;21:00;2008-08-24 00:00:00.000;UTC +10:00;Закрыт;8(4232)41-41-01;1047;rozn816@gloria-jeans.ru;г.Владивосток, ул.Светланская 13
129;м-н Калининград ТЦ Европа Центр;0000765;Северо-Западный регион;00005550003016603;10:00;21:00;2008-04-12 00:00:00.000;UTC +02:00;Закрыт;+7-929-162-84-89;1097;rozn765@gloria-jeans.ru;г.Калининград, ул.Театральная 30
204;м-н Петрозаводск Первомайский;0000832;Северо-Западный регион;00005550003016604;10:00;20:00;2008-11-21 00:00:00.000;UTC +03:00;Закрыт;+7-8142-59-38-21;1230;rozn832@gloria-jeans.ru;г.Петрозаводск, ул.Первомайская 15
163;м-н Петрозаводск ТД Карелия;0000791;Северо-Западный регион;00005550003016605;10:00;20:00;2008-06-04 00:00:00.000;UTC +03:00;Закрыт;79281637729;1231;rozn791@gloria-jeans.ru;г.Петрозаводск, ул.Кирова 2
174;м-н Псков ТРЦ Пик-60 13+;0000801;Северо-Западный регион;00005550003016607;10:00;21:00;2008-07-17 00:00:00.000;UTC +03:00;Закрыт;8(8112)70-10-03;1234;rozn801@gloria-jeans.ru;г.Псков, ул.Юбилейная 68
197;м-н Екатеринбург Вайнера;0000825;Урал;00005550003016610;10:00;21:00;2008-09-10 00:00:00.000;UTC +05:00;Закрыт;8(343)378-96-12;1074;rozn825@gloria-jeans.ru;г. Екатеринбург, пер.Театральный 7
104;м-н Кемерово АЛПИ;0000723;Сибирь;00005550003016862;10:00;21:00;2007-11-25 00:00:00.000;UTC +07:00;Временно не работает;8-800-500-82-82;1314;rozn723@gloria-jeans.ru;г. Кемерово, Октябрьский пр-т, 34, ТЦ АЛЛИ(Лапландия)
61;м-н С.-Петербург Июнь;0000670;Северо-Западный регион;00005550003017089;10:00;22:00;2007-01-31 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1247;rozn70@gloria-jeans.ru;г.Санкт-Петербург, Индустриальный пр. 24 лит.А
79;м-н С.-Петербург Радуга;0000686;Северо-Западный регион;00005550003017205;10:00;22:00;2007-08-05 00:00:00.000;UTC +03:00;Закрыт;8(812)36-32-265;1252;rozn86@gloria-jeans.ru;г.С.-Петербург, пр. Космонавтов 14
171;м-н С.-Петербург Нарвский Универмаг;0000799;Северо-Западный регион;00005550003017207;10:00;21:00;2008-07-10 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1980;rozn799@gloria-jeans.ru;г.Санкт-Петербург, Ленинский пр. 138/5
231;м-н Люберцы ТРЦ Светофор;0000859;Центральный регион;00005550003017339;10:00;22:00;2009-03-28 00:00:00.000;UTC +03:00;Закрыт;8-498-602-82-31;1351;rozn859@gloria-jeans.ru;МО, г.Люберцы, ул.Побратимов 13
107;м-н Самара ТРЦ Московский;0000736;Поволжье;00005550003022906;10:00;22:00;2007-12-11 00:00:00.000;UTC +04:00;Закрыт;+7-846-373-93-87;1258;rozn736@gloria-jeans.ru;г.Самара, Кировский р-н, 18км, Московское ш., 25а
99;м-н Тольятти ТЦ Парк Хаус;0000721;Поволжье;00005550003028468;10:00;22:00;2007-11-09 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1288;rozn721@gloria-jeans.ru;г.Тольятти, Автозаводское шоссе 6
88;м-н Тольятти ТЦ Аэрохолл;0000697;Поволжье;00005550003028469;10:00;21:00;2007-09-30 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1287;rozn97@gloria-jeans.ru;г.Тольятти, ул.Баныкина, д.74
232;м-н Днепр ТЦ Европа экс.;0000860;Украина;00005550003030710;10:00;21:00;2009-08-08 00:00:00.000;UTC +03:00;Закрыт;8(1038)056-374-69-28;1069;rozn860@gloria-jeans.ru;г.Днепр, ул.Центральная 10
233;м-н Абакан Щетинкина;0000921;Сибирь;00005550003030711;10:00;20:00;2009-07-05 00:00:00.000;UTC +07:00;Закрыт;+7-800-500-82-82;1021;rozn921@gloria-jeans.ru;г.Абакан, ул.Щетинкина 59, пом.204Н
234;м-н Владивосток ТЦ Антенна;0000862;Дальний Восток;00005550003030712;09:00;21:00;2009-09-05 00:00:00.000;UTC +10:00;Закрыт;+7-423-279-03-84;1048;rozn862@gloria-jeans.ru;г.Владивосток, ул.Русская 9б
235;м-н Балаково Ленина;0000890;Поволжье;00005550003030713;10:00;21:00;2009-07-22 00:00:00.000;UTC +03:00;Закрыт;8 (8453) 35-30-54;1030;rozn890@gloria-jeans.ru;г.Балаково, ул.Ленина 117
236;м-н С.-Петербург Науки;0000891;Северо-Западный регион;00005550003030714;10:00;21:00;2009-07-31 00:00:00.000;UTC +03:00;Закрыт;8(812)449-12-80;1675;rozn891@gloria-jeans.ru;г.Санкт-Петербург, пр-т Науки 24
237;м-н Донецк Амстор Шевченко;0000892;Украина;00005550003030715;09:00;21:00;2009-08-28 00:00:00.000;UTC +03:00;Закрыт;+380-62-210-25-14;1072;rozn892@gloria-jeans.ru;г.Донецк, б-р Шевченко 41д
238;м-н Рязань ТЦ Виктория Плаза;0000893;Центральный регион;00005550003030716;10:00;22:00;2009-08-01 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1246;rozn893@gloria-jeans.ru;г.Рязань, пр-т Первомайский 70, корп.1
239;м-н Екатеринбург ТЦ Гринвич;0000894;Урал;00005550003030717;10:00;22:00;2009-08-05 00:00:00.000;UTC +05:00;Закрыт;+7-343-253-52-69;1079;rozn894@gloria-jeans.ru;г.Екатеринбург, ул.8 Марта 46
240;м-н С.-Петербург Садовая;0000895;Северо-Западный регион;00005550003030718;10:00;22:00;2009-08-09 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1253;rozn895@gloria-jeans.ru;г.Санкт-Петербург, ул.Садовая 32/1
241;м-н Мариуполь Ленина;0000896;Украина;00005550003030719;09:00;21:00;2009-08-08 00:00:00.000;UTC +03:00;Закрыт;+380-62-940-20-45;1354;rozn896@gloria-jeans.ru;г.Мариуполь, пр-т Ленина 71/41
242;м-н Барнаул ТЦ Алтай;0000897;Сибирь;00005550003030720;10:00;21:00;2009-08-22 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1033;rozn897@gloria-jeans.ru;г.Барнаул, пр-т Космонавтов 6в
244;м-н Нефтеюганск ТЦ Купец;0000899;Урал;00005550003030722;10:00;20:00;2009-09-19 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1389;rozn899@gloria-jeans.ru;г.Нефтеюганск, 10-й микрорайон 19
245;м-н Нижневартовск ТЦ Подсолнух;0000900;Урал;00005550003030723;10:00;21:00;2009-09-21 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1390;rozn900@gloria-jeans.ru;г.Нижневартовск, ул.Интернациональная 73
246;м-н Уфа ТЦ Кувыкинский;0000901;Поволжье;00005550003030724;10:00;21:00;2009-10-19 00:00:00.000;UTC +05:00;Закрыт;8(347)255-38-66;;rozn901@gloria-jeans.ru;г. Уфа, Кировский район, ул. Степана Кувыкина 16/4
247;м-н Невинномысск Гагарина;0000902;Южный регион;00005550003030725;09:00;20:00;2009-09-20 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1387;rozn902@gloria-jeans.ru;г.Невинномысск, ул.Гагарина 51
248;м-н Новосибирск Красный проспект;0000903;Сибирь;00005550003030726;10:00;20:00;2009-09-17 00:00:00.000;UTC +07:00;Закрыт;8(383)2-333-588;1415;rozn903@gloria-jeans.ru;г.Новосибирск, пр-т Красный 17
249;м-н Киев Московский Проспект;0000904;Украина;00005550003030727;10:00;21:00;2009-10-06 00:00:00.000;UTC +03:00;Закрыт;8-1038-044-374-01-67;1316;rozn904@gloria-jeans.ru;г. Киев, пр-т. Московский 21
250;м-н Ростов ТЦ Золотой Вавилон;0000905;Южный регион;00005550003030728;10:00;22:00;2009-11-21 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1975;rozn905@gloria-jeans.ru;г. Ростов-на-Дону, ул. Малиновского 25
251;м-н Саратов Кирова;0000906;Поволжье;00005550003030729;10:00;21:00;2009-10-20 00:00:00.000;UTC +03:00;Закрыт;(8452)73-50-23;1263;rozn906@gloria-jeans.ru;г. Саратов, пр-т Кирова 43
252;м-н Междуреченск Коммунистический;0000907;Сибирь;00005550003030730;10:00;20:00;2009-10-02 00:00:00.000;UTC +07:00;Закрыт;+7-38475-6-20-10;1356;rozn907@gloria-jeans.ru;г.Междуреченск, пр-т Коммунистический 26
253;м-н Ульяновск Ульяновский проспект;0000908;Поволжье;00005550003030731;10:00;21:00;2009-09-19 00:00:00.000;UTC +03:00;Закрыт;8(8422)24-93-41;1423;rozn908@gloria-jeans.ru;г.Ульяновск, пр-т Ульяновский 6
254;м-н Сыктывкар Первомайская;0000909;Северо-Западный регион;00005550003030732;09:00;21:00;2009-10-08 00:00:00.000;UTC +03:00;Закрыт;+7-8212-30-09-23;1279;rozn909@gloria-jeans.ru;г.Сыктывкар, ул.Первомайская 83
255;м-н Киров Комсомольская;0000910;Центральный регион;00005550003030733;09:00;20:00;2009-11-07 00:00:00.000;UTC +03:00;Закрыт;8(8332)54-63-68;1319;rozn910@gloria-jeans.ru;г.Киров, ул.Комсомольская 21
256;м-н Тюмень ТЦ Солнечный;0000911;Урал;00005550003030734;10:00;22:00;2009-10-15 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1299;rozn911@gloria-jeans.ru;г. Тюмень, ул. Пермякова-Логунова 50Б
257;м-н Воронеж Революции;0000912;Центральный регион;00005550003030735;09:00;21:00;2009-09-30 00:00:00.000;UTC +03:00;Закрыт;8(4732)616-070;1062;rozn912@gloria-jeans.ru;г. Воронеж, пр-т Революции 38
179;м-н Уфа ТЦ Звездный;;Поволжье;00005550002619172;10:00;21:00;2008-07-18 00:00:00.000;NULL;Закрыт;+7-3472-79-93-07;;rozn807@gloria-jeans.ru;г.Уфа, ул.Королева 14
182;м-н Пермь ТЦ Шоколад;;Урал;00005550002630329;10:00;22:00;2008-07-20 00:00:00.000;NULL;Закрыт;8(912)88-50-770;;rozn810@gloria-jeans.ru;г.Пермь, ул.Героев Хасана 105
